"TIME","USD","JPY","CZK","DKK","GBP","HUF","PLN","RON","SEK","CHF","NOK","HRK","RUB","TRY","AUD","CAD","CNY","HKD","IDR","KRW","MYR","NZD","PHP","SGD","THB","ZAR"
2017-08-17,1.1697,128.81,26.012,7.4354,0.90895,304.05,4.2575,4.5848,9.5088,1.1311,9.3243,7.4042,69.473,4.1197,1.4756,1.4767,7.811,9.1517,15620.17,1331.95,5.0244,1.6013,60.048,1.5978,38.893,15.4425
2017-08-18,1.174,128.02,26.108,7.4363,0.91188,303.56,4.2807,4.59,9.537,1.1287,9.3183,7.402,69.7304,4.1376,1.483,1.4859,7.8332,9.1831,15689.33,1339.99,5.0412,1.6035,60.531,1.6014,38.989,15.5257
2017-08-21,1.1761,128.17,26.086,7.4373,0.91318,303.43,4.2738,4.5849,9.5173,1.1362,9.2903,7.4053,69.4996,4.1243,1.4831,1.4815,7.8462,9.2015,15703.29,1339.54,5.0449,1.6072,60.474,1.6024,39.111,15.5304
2017-08-22,1.1771,128.73,26.083,7.4377,0.91713,303.7,4.2818,4.5868,9.539,1.1364,9.3023,7.4045,69.484,4.117,1.4887,1.4806,7.843,9.2129,15706.05,1335.14,5.0392,1.6165,60.33,1.6032,39.127,15.5407
2017-08-23,1.1799,128.71,26.124,7.4373,0.92133,303.35,4.2848,4.5853,9.5455,1.1392,9.313,7.4068,69.7924,4.1338,1.4936,1.4848,7.8584,9.2343,15751.67,1335.19,5.0488,1.6334,60.445,1.6071,39.361,15.6514
2017-08-24,1.1806,129.06,26.098,7.4379,0.92,304.17,4.2754,4.583,9.5118,1.1375,9.2585,7.414,69.8033,4.1081,1.4951,1.4784,7.8646,9.2386,15749.2,1331.39,5.0524,1.6354,60.305,1.607,39.361,15.5936
2017-08-25,1.1808,129.59,26.084,7.4391,0.92083,304.68,4.2598,4.5983,9.5053,1.139,9.2278,7.414,69.8312,4.108,1.4919,1.4769,7.8596,9.2372,15758.37,1327.05,5.0456,1.6363,60.327,1.6055,39.332,15.5488
2017-08-28,1.1925,130.34,26.102,7.4393,0.92328,304.01,4.2581,4.5977,9.5155,1.1389,9.262,7.4145,69.659,4.1063,1.5008,1.4866,7.8979,9.3292,15903.18,1335.56,5.0889,1.6458,60.841,1.6156,39.591,15.5562
2017-08-29,1.2048,130.86,26.142,7.4393,0.92965,305.32,4.2676,4.5968,9.5363,1.1386,9.2915,7.4155,70.7954,4.147,1.5111,1.5037,7.9467,9.4268,16085.28,1353.8,5.1409,1.6535,61.485,1.6283,39.963,15.6323
2017-08-30,1.1916,131.25,26.045,7.4391,0.92246,305.68,4.2598,4.5915,9.5095,1.1422,9.2845,7.4135,69.8224,4.1235,1.5016,1.4961,7.8559,9.3259,15903.69,1338.36,5.0887,1.6477,61.04,1.6167,39.597,15.5563
2017-08-31,1.1825,130.81,26.101,7.4384,0.91973,306.63,4.2582,4.5924,9.4818,1.1446,9.279,7.4148,69.1235,4.1063,1.5016,1.497,7.8059,9.2526,15782.1,1331.22,5.0506,1.6571,60.587,1.6094,39.247,15.4568
2017-09-01,1.192,131.29,26.077,7.4378,0.92075,305.09,4.2406,4.5963,9.4778,1.1441,9.2555,7.4215,68.8223,4.0981,1.5021,1.483,7.8185,9.3272,15875.38,1335.36,5.0904,1.6638,60.9,1.6146,39.539,15.4185
2017-09-04,1.1905,130.6,26.062,7.4371,0.91855,306.02,4.2406,4.5962,9.4733,1.1399,9.2933,7.415,68.8889,4.0826,1.496,1.4774,7.7728,9.315,15869.55,1345.07,5.084,1.6588,60.953,1.615,39.465,15.4097
2017-09-05,1.189,129.99,26.077,7.4381,0.9174,306.39,4.2361,4.5965,9.469,1.1407,9.2788,7.4173,68.9138,4.0954,1.4902,1.4732,7.7865,9.3043,15854.13,1343.64,5.0668,1.6531,60.804,1.6115,39.451,15.3896
2017-09-06,1.1931,129.92,26.112,7.4393,0.91428,306.17,4.2415,4.5986,9.501,1.1399,9.2765,7.4277,68.4889,4.1045,1.4961,1.4787,7.785,9.3362,15902.83,1353.94,5.057,1.6528,60.908,1.6133,39.563,15.3965
2017-09-07,1.1971,130.34,26.113,7.4392,0.91403,305.69,4.2433,4.598,9.5263,1.1412,9.2938,7.4324,68.267,4.0893,1.4926,1.4587,7.7698,9.3553,15922.83,1350.87,5.0392,1.6616,60.774,1.6091,39.582,15.3363
2017-09-08,1.206,129.5,26.099,7.4402,0.91268,306.46,4.2534,4.6008,9.5388,1.1405,9.3093,7.4315,68.965,4.1191,1.4881,1.4577,7.7926,9.416,15874.85,1363.52,5.0586,1.6502,61.276,1.6124,39.919,15.5124
2017-09-11,1.1997,130.38,26.077,7.4397,0.90775,306.28,4.244,4.5987,9.5705,1.1404,9.371,7.4282,68.6188,4.0779,1.4915,1.4541,7.8329,9.3731,15791.05,1357.76,5.0357,1.6502,60.99,1.6129,39.746,15.5137
2017-09-12,1.1933,130.93,26.105,7.44,0.89878,307.11,4.2549,4.6018,9.5355,1.1444,9.3593,7.4513,68.3844,4.0948,1.4847,1.4477,7.8024,9.3235,15751.56,1346.05,5.012,1.6343,60.765,1.6074,39.522,15.48
2017-09-13,1.1979,131.79,26.101,7.4404,0.90243,308.02,4.2798,4.6013,9.5475,1.1496,9.3983,7.468,69.0768,4.1232,1.4909,1.4542,7.8249,9.3586,15815.27,1349.96,5.0198,1.6451,61.057,1.6118,39.639,15.7095
2017-09-14,1.1885,131.55,26.103,7.4399,0.89123,308.28,4.2843,4.6017,9.5345,1.1496,9.395,7.4835,68.648,4.1134,1.4877,1.4501,7.7918,9.2843,15767.83,1345.47,4.9905,1.6474,60.99,1.6053,39.363,15.6609
2017-09-15,1.1963,132.92,26.081,7.4409,0.88043,308.91,4.2761,4.5999,9.5058,1.148,9.3348,7.4805,68.8226,4.114,1.4911,1.452,7.8299,9.3506,15859.01,1353.03,5.0119,1.6407,61.305,1.607,39.574,15.7613
2017-09-18,1.1948,133.09,26.091,7.4416,0.88253,309.87,4.2884,4.5993,9.5145,1.1464,9.341,7.4845,68.9576,4.134,1.4947,1.4581,7.852,9.339,15837.07,1346.87,5.0006,1.6401,61.118,1.6083,39.536,15.7893
2017-09-19,1.1972,133.44,26.103,7.4414,0.88622,308.85,4.2785,4.6004,9.5261,1.1535,9.342,7.4745,69.5066,4.1764,1.4969,1.4714,7.8832,9.3432,15886.84,1351.57,5.02,1.6398,61.038,1.6151,39.603,15.9446
2017-09-20,1.2007,133.63,26.091,7.4412,0.8868,308.34,4.2774,4.5993,9.5335,1.1532,9.344,7.4828,69.438,4.1642,1.4891,1.4701,7.8948,9.3668,15945.9,1353.44,5.0339,1.6277,61.117,1.6128,39.707,15.9058
2017-09-21,1.1905,133.86,26.083,7.4407,0.8824,310.61,4.2805,4.5988,9.5135,1.1585,9.3025,7.4828,69.022,4.1776,1.5002,1.4712,7.848,9.291,15889.6,1349.47,4.9977,1.6268,60.739,1.61,39.441,15.8889
2017-09-22,1.1961,134.01,26.046,7.4407,0.88155,309.73,4.2672,4.5967,9.5358,1.1588,9.3193,7.4843,68.8885,4.1804,1.5011,1.4675,7.8805,9.3414,15908.13,1352.78,5.0117,1.6336,60.532,1.6093,39.579,15.8359
2017-09-25,1.1867,133.19,26.033,7.4402,0.87938,310.25,4.2681,4.5988,9.5325,1.1562,9.2725,7.4902,68.0714,4.1803,1.4917,1.463,7.8599,9.2738,15803.37,1343.33,4.9817,1.6302,60.154,1.6031,39.292,15.7539
2017-09-26,1.1787,131.99,26.056,7.4404,0.87775,310.77,4.2824,4.6013,9.5473,1.1452,9.2843,7.493,67.987,4.1739,1.4944,1.4605,7.8189,9.2083,15785.15,1341.55,4.9662,1.6369,60.018,1.5968,39.139,15.7329
2017-09-27,1.1741,132.6,26.045,7.4414,0.87565,311.15,4.3027,4.5986,9.5885,1.1451,9.3355,7.4994,68.267,4.1902,1.4954,1.4554,7.7984,9.1714,15779.9,1341.1,4.9565,1.6305,59.89,1.5964,39.109,15.9062
2017-09-28,1.1778,132.56,26.041,7.4402,0.87635,311.06,4.3122,4.6003,9.58,1.146,9.3575,7.4975,68.3855,4.1994,1.5054,1.4684,7.8436,9.1977,15892.06,1350.15,4.9839,1.6363,59.998,1.601,39.327,15.9189
2017-09-29,1.1806,132.82,25.981,7.4423,0.88178,310.67,4.3042,4.5993,9.649,1.1457,9.4125,7.495,68.2519,4.2013,1.5075,1.4687,7.8534,9.2214,15888.51,1351.83,4.9827,1.6354,60.05,1.6031,39.338,15.944
2017-10-02,1.1744,132.5,25.995,7.4418,0.88418,311.44,4.3132,4.5878,9.6055,1.1399,9.377,7.497,68.0395,4.2067,1.5036,1.4693,7.8138,9.1739,15933.08,1345.92,4.9718,1.6336,60.028,1.6003,39.272,16.0141
2017-10-03,1.1753,132.77,25.932,7.4424,0.88793,312.05,4.3102,4.591,9.5675,1.1449,9.3885,7.4975,68.1636,4.2117,1.5039,1.4692,7.8073,9.1809,15916.5,1344.94,4.9766,1.6374,60.117,1.6016,39.279,16.1203
2017-10-04,1.1787,132.47,25.886,7.4427,0.88768,311.2,4.2971,4.5808,9.5425,1.1456,9.3533,7.5051,67.8176,4.2016,1.4986,1.4678,7.8163,9.2007,15857.61,1342.67,4.983,1.6403,60.071,1.6023,39.274,15.9832
2017-10-05,1.1742,132.05,25.837,7.4424,0.89153,311.42,4.3,4.575,9.5195,1.1472,9.35,7.5055,67.5273,4.1905,1.5015,1.4655,7.8108,9.1701,15803.15,1337.65,4.9651,1.6413,59.949,1.5998,39.16,16.002
2017-10-06,1.1707,132.23,25.816,7.4427,0.89535,311.36,4.3039,4.5766,9.5418,1.1473,9.372,7.5055,67.7275,4.2345,1.506,1.4721,7.7891,9.1387,15819.67,1337.12,4.9608,1.6512,59.977,1.5997,39.172,16.0695
2017-10-09,1.1746,132.36,25.893,7.443,0.89195,312.32,4.3077,4.5754,9.5348,1.1497,9.3788,7.5025,68.5379,4.3636,1.5142,1.4731,7.7788,9.1685,15897.04,1343.11,4.9709,1.6588,60.189,1.6013,39.214,16.199
2017-10-10,1.1797,132.55,25.9,7.4428,0.8941,310.65,4.2931,4.5753,9.5265,1.1522,9.3745,7.5035,68.2832,4.3385,1.5155,1.4745,7.7609,9.2067,15912.97,1336.25,4.9783,1.6688,60.728,1.6001,39.237,16.1484
2017-10-11,1.183,132.72,25.879,7.443,0.8971,309.93,4.2851,4.5865,9.5313,1.1524,9.379,7.5115,68.4492,4.3337,1.5186,1.4798,7.7989,9.2344,15997.95,1339.1,4.9911,1.6723,60.863,1.6044,39.258,16.0525
2017-10-12,1.1856,133.12,25.891,7.4438,0.90235,309.18,4.273,4.5919,9.5883,1.1552,9.3601,7.509,68.404,4.3428,1.5175,1.4785,7.8111,9.2573,16016.27,1341.86,5.0036,1.6675,61.101,1.6055,39.256,16.0091
2017-10-13,1.181,132.49,25.813,7.444,0.8898,308.64,4.2555,4.5865,9.605,1.1533,9.339,7.5085,68.1201,4.3225,1.508,1.4761,7.7831,9.221,15938.78,1333.88,4.9832,1.6541,60.731,1.6013,39.115,15.8047
2017-10-16,1.1803,131.99,25.77,7.4439,0.88753,307.53,4.2378,4.5838,9.5885,1.1514,9.3133,7.5038,67.478,4.2975,1.4996,1.48,7.7782,9.217,15913.39,1330.09,4.9773,1.642,60.499,1.5956,39.021,15.7169
2017-10-17,1.1759,131.94,25.733,7.4439,0.89148,307.35,4.2298,4.58,9.5813,1.1504,9.326,7.508,67.4711,4.3051,1.4994,1.4741,7.7846,9.1811,15880.12,1328.14,4.9664,1.6375,60.368,1.5952,38.946,15.7977
2017-10-18,1.1749,132.62,25.705,7.4438,0.89283,308.27,4.2277,4.588,9.5945,1.1551,9.3575,7.5075,67.4559,4.3225,1.5009,1.472,7.7867,9.1737,15879.95,1329.28,4.9622,1.6488,60.479,1.5962,38.96,15.8999
2017-10-19,1.1834,133.18,25.725,7.444,0.89815,308.51,4.2392,4.5958,9.6445,1.1541,9.419,7.5088,68.1785,4.3324,1.5033,1.4743,7.831,9.2334,15993.65,1339.16,4.9981,1.6861,60.863,1.6056,39.2,16.0282
2017-10-20,1.1818,133.75,25.69,7.4438,0.89623,308.13,4.2363,4.5971,9.6445,1.1597,9.4145,7.5065,67.8679,4.3289,1.5055,1.4765,7.8217,9.2216,15966.12,1336.07,4.9931,1.6885,60.865,1.6054,39.188,16.1719
2017-10-23,1.174,133.59,25.641,7.4437,0.8909,308.06,4.2266,4.6,9.644,1.1581,9.3883,7.507,67.4375,4.3386,1.5018,1.4835,7.7957,9.1607,15888.92,1326.4,4.9718,1.6838,60.458,1.5996,38.965,16.0711
2017-10-24,1.1761,133.95,25.583,7.4433,0.89303,308.53,4.2403,4.6013,9.6475,1.1613,9.3883,7.513,67.609,4.3751,1.5117,1.4875,7.8022,9.1803,15937.33,1327.81,4.9849,1.7008,60.801,1.6023,39.035,16.1396
2017-10-25,1.1785,134.41,25.589,7.4429,0.88883,310.16,4.2355,4.5975,9.6858,1.169,9.4383,7.5148,67.864,4.397,1.5282,1.4963,7.8317,9.1971,15994.6,1325.38,4.9915,1.7123,61.039,1.6047,39.103,16.297
2017-10-26,1.1753,133.75,25.589,7.4432,0.8901,310.32,4.235,4.5983,9.7218,1.1678,9.4865,7.5155,67.7597,4.4338,1.5248,1.5041,7.8003,9.1701,15981.73,1320.41,4.9762,1.7118,60.939,1.601,38.973,16.739
2017-10-27,1.1605,132.52,25.673,7.4407,0.88633,311.23,4.2462,4.601,9.739,1.1632,9.5348,7.5123,67.8368,4.4361,1.5196,1.4961,7.7225,9.0561,15818.76,1309.39,4.9228,1.6975,60.174,1.5899,38.645,16.4855
2017-10-30,1.1612,131.83,25.645,7.441,0.8798,311.01,4.2432,4.599,9.709,1.1603,9.484,7.522,67.1203,4.3851,1.5148,1.4918,7.7165,9.0581,15762.75,1306.01,4.9206,1.6944,60.079,1.5836,38.598,16.3361
2017-10-31,1.1638,132,25.669,7.4412,0.87853,311.64,4.244,4.6005,9.7415,1.1622,9.5238,7.5225,67.8738,4.4164,1.521,1.5004,7.7177,9.0769,15786.95,1301.5,4.9252,1.7005,60.045,1.586,38.65,16.4342
2017-11-01,1.1612,132.6,25.557,7.4415,0.87385,311.75,4.2338,4.6033,9.7535,1.164,9.461,7.52,67.51,4.4394,1.5136,1.4986,7.6767,9.0593,15773.74,1291.51,4.9136,1.6866,60.007,1.5808,38.505,16.3914
2017-11-02,1.1645,132.9,25.535,7.4418,0.8869,310.9,4.2376,4.5992,9.7615,1.1647,9.4838,7.5302,68.0327,4.4519,1.5117,1.496,7.7011,9.0851,15753.36,1294.94,4.9264,1.6867,59.936,1.5843,38.568,16.2879
2017-11-03,1.1657,132.82,25.652,7.4421,0.88923,310.29,4.2383,4.5978,9.7912,1.1635,9.4843,7.5335,68.2952,4.4927,1.5184,1.483,7.72,9.0953,15729.04,1298.74,4.9332,1.6797,59.624,1.5854,38.608,16.4676
2017-11-06,1.159,132.29,25.612,7.4419,0.8839,311.15,4.2408,4.5895,9.7683,1.1593,9.438,7.5375,68.3327,4.4815,1.512,1.4787,7.6889,9.0436,15665.04,1288.85,4.909,1.6797,59.22,1.5816,38.438,16.4598
2017-11-07,1.1562,132.03,25.591,7.4423,0.88038,310.99,4.2396,4.5945,9.7443,1.1557,9.4543,7.5416,68.0443,4.4673,1.5112,1.4761,7.675,9.0221,15640.75,1285.17,4.8828,1.6717,59.426,1.5772,38.305,16.3857
2017-11-08,1.159,131.54,25.56,7.4434,0.88405,311.85,4.2341,4.628,9.7288,1.1581,9.473,7.539,68.7166,4.505,1.5094,1.4753,7.6838,9.0363,15667.36,1290.33,4.896,1.6724,59.388,1.5786,38.374,16.4417
2017-11-09,1.163,131.75,25.528,7.4422,0.88633,312.08,4.2346,4.64,9.7355,1.1589,9.4535,7.5385,69.0726,4.4962,1.5144,1.4779,7.7193,9.0701,15729.57,1299.91,4.879,1.6715,59.597,1.5819,38.495,16.5306
2017-11-10,1.1654,132.08,25.543,7.442,0.8837,312,4.2308,4.6533,9.743,1.1591,9.456,7.5435,69.0375,4.5097,1.5197,1.4766,7.7412,9.093,15785.34,1304.46,4.8848,1.678,59.713,1.5854,38.61,16.7585
2017-11-13,1.1656,132.07,25.567,7.4416,0.89018,312.04,4.2349,4.6562,9.7705,1.1591,9.4913,7.55,69.3309,4.5318,1.5256,1.4809,7.741,9.0906,15810.86,1305.01,4.8856,1.6877,59.724,1.5867,38.535,16.9688
2017-11-14,1.1745,133.29,25.566,7.4414,0.89585,311.97,4.2381,4.6493,9.8905,1.1643,9.5923,7.552,70.1633,4.5477,1.5361,1.4933,7.795,9.1645,15918.59,1309.46,4.9259,1.7092,60.07,1.5978,38.829,16.8932
2017-11-15,1.184,133.45,25.669,7.4426,0.8991,312.11,4.2473,4.6351,9.9728,1.1675,9.751,7.5553,71.257,4.5979,1.5582,1.5103,7.8404,9.2435,16025.44,1306.21,4.9374,1.7145,60.177,1.6053,39.096,17.0212
2017-11-16,1.1771,133.12,25.559,7.4418,0.89183,312.52,4.234,4.639,9.8868,1.1686,9.6553,7.5663,70.446,4.5465,1.5507,1.5025,7.8065,9.1919,15919.1,1291.59,4.9148,1.7204,59.786,1.5971,38.797,16.805
2017-11-17,1.1795,132.82,25.588,7.441,0.89385,311.58,4.2342,4.647,9.9443,1.1696,9.7163,7.5663,70.0461,4.5846,1.5632,1.5053,7.8239,9.2144,15955.69,1293.09,4.9079,1.7372,59.952,1.5998,38.723,16.5285
2017-11-20,1.1781,132.1,25.568,7.4414,0.8894,312.44,4.2311,4.6514,9.9585,1.1676,9.7298,7.5648,70.147,4.6211,1.5592,1.5066,7.8155,9.2036,15932.62,1291.1,4.8869,1.7243,59.761,1.5972,38.606,16.5582
2017-11-21,1.1718,131.87,25.533,7.4414,0.88498,312.93,4.229,4.6568,9.9473,1.1641,9.689,7.565,69.5585,4.6304,1.5466,1.5006,7.7725,9.1545,15850.94,1276.68,4.8421,1.7181,59.335,1.5878,38.406,16.4989
2017-11-22,1.1749,131.61,25.469,7.442,0.8881,313.54,4.2155,4.6525,9.8818,1.1609,9.6723,7.577,68.9476,4.6557,1.5503,1.4969,7.7755,9.1775,15879.95,1280.17,4.8292,1.7183,59.499,1.5885,38.466,16.309
2017-11-23,1.1848,131.79,25.462,7.442,0.89005,313.05,4.2124,4.6522,9.844,1.1613,9.6393,7.5778,69.2337,4.642,1.5532,1.5024,7.7881,9.2528,15973.47,1284.55,4.8674,1.7198,59.869,1.5947,38.713,16.4406
2017-11-24,1.1877,132.24,25.413,7.4421,0.8912,311.83,4.2109,4.6434,9.8638,1.165,9.6608,7.5635,69.4559,4.6826,1.5585,1.5093,7.8447,9.2744,16056.52,1287.36,4.8921,1.7256,60.145,1.5987,38.802,16.6203
2017-11-27,1.1952,132.69,25.431,7.4424,0.89375,311.24,4.2087,4.6418,9.926,1.1718,9.7533,7.5588,69.4793,4.6756,1.5656,1.5156,7.8905,9.3249,16137.59,1299.46,4.9093,1.7305,60.056,1.6063,38.987,16.4083
2017-11-28,1.1888,132.24,25.463,7.4423,0.89538,310.99,4.2069,4.6413,9.906,1.168,9.745,7.5435,69.2929,4.6684,1.5619,1.5208,7.8431,9.2745,16053.39,1284.43,4.8786,1.7157,59.813,1.5983,38.719,16.3342
2017-11-29,1.1827,132.24,25.474,7.4423,0.88293,311.59,4.2006,4.644,9.915,1.1664,9.741,7.547,69.0103,4.6794,1.5627,1.5176,7.8106,9.233,15971.18,1274.87,4.8361,1.7141,59.393,1.5925,38.485,16.1757
2017-11-30,1.1849,133.08,25.491,7.4417,0.87985,312.77,4.1955,4.6475,9.9208,1.1699,9.8398,7.555,69.194,4.6638,1.5659,1.5267,7.8377,9.2524,16035.25,1287.26,4.8466,1.7319,59.629,1.5986,38.643,16.1263
2017-12-01,1.1885,133.7,25.524,7.442,0.88115,313.8,4.2129,4.6305,9.9487,1.1691,9.8753,7.5553,69.6973,4.6718,1.5693,1.5301,7.8551,9.2853,16082.95,1287.47,4.862,1.7349,59.873,1.6014,38.781,16.2907
2017-12-04,1.1865,133.91,25.557,7.4418,0.87725,313.08,4.2026,4.6215,9.9635,1.1665,9.8668,7.555,69.7763,4.6262,1.5585,1.5034,7.8532,9.2721,16036.73,1287.92,4.821,1.7281,60.103,1.5992,38.692,16.172
2017-12-05,1.1847,133.37,25.653,7.4415,0.88183,313.96,4.202,4.6337,9.968,1.1673,9.8228,7.5543,69.5478,4.5823,1.5512,1.4966,7.8356,9.2563,16008.85,1286.86,4.8057,1.7193,59.978,1.5953,38.626,16.0077
2017-12-06,1.1817,132.52,25.636,7.4421,0.88335,314.45,4.2142,4.632,9.9265,1.1678,9.7575,7.5463,69.7909,4.5489,1.5565,1.4963,7.8169,9.2323,16007.31,1291.5,4.816,1.7141,59.891,1.5925,38.559,15.9847
2017-12-07,1.1786,132.88,25.611,7.4415,0.88068,314.84,4.2129,4.6354,9.9558,1.17,9.7503,7.545,69.7763,4.5553,1.5682,1.5131,7.8013,9.204,15967.83,1287.95,4.8184,1.7252,59.646,1.5916,38.458,16.0897
2017-12-08,1.1742,133.26,25.555,7.4417,0.87525,314.5,4.202,4.6336,9.977,1.1704,9.7665,7.5493,69.6511,4.5165,1.562,1.5072,7.7729,9.1661,15910.41,1285.33,4.8001,1.7157,59.336,1.5889,38.361,16.0391
2017-12-11,1.1796,133.66,25.601,7.4433,0.8825,313.95,4.2033,4.6323,10.016,1.1679,9.8825,7.542,69.7954,4.5084,1.5674,1.5168,7.8069,9.2093,15978.86,1285.61,4.8004,1.7049,59.392,1.5936,38.49,16.0618
2017-12-12,1.1766,133.54,25.596,7.4423,0.88068,314.33,4.2044,4.6335,9.9328,1.1671,9.8245,7.5395,69.2925,4.504,1.5541,1.5098,7.7875,9.1848,16004.41,1281.27,4.786,1.6956,59.377,1.5901,38.369,16.0156
2017-12-13,1.1736,132.99,25.65,7.4431,0.87905,314.36,4.2146,4.6325,9.906,1.1647,9.8253,7.5505,69.1283,4.5242,1.5503,1.5092,7.7692,9.1612,15969.18,1280.07,4.7959,1.6886,59.252,1.5874,38.236,15.9868
2017-12-14,1.1845,133.39,25.695,7.4433,0.88163,314.07,4.222,4.633,9.9488,1.1686,9.7783,7.5478,69.619,4.5855,1.5452,1.5196,7.8278,9.2499,16077.22,1288.74,4.8377,1.6934,59.902,1.595,38.505,15.954
2017-12-15,1.1806,132.45,25.678,7.4443,0.88253,313.43,4.2167,4.6332,9.9583,1.1669,9.7828,7.5465,69.5043,4.5603,1.5382,1.507,7.8022,9.2223,16029.01,1284.73,4.8163,1.6803,59.528,1.5897,38.375,15.7809
2017-12-18,1.1795,132.66,25.685,7.444,0.88208,313.67,4.207,4.6228,9.9588,1.1652,9.8573,7.543,69.1462,4.5253,1.5392,1.5185,7.8055,9.2194,16027.64,1282.23,4.8141,1.6836,59.551,1.5904,38.499,15.1661
2017-12-19,1.1823,133.23,25.662,7.4435,0.885,313.1,4.1993,4.6198,9.9508,1.1643,9.8875,7.545,69.3065,4.5294,1.5406,1.5207,7.8068,9.2446,16057.76,1281.28,4.825,1.6866,59.409,1.592,38.655,15.0558
2017-12-20,1.1845,134.16,25.674,7.4443,0.8832,312.75,4.2041,4.6284,9.9128,1.1702,9.8683,7.547,69.5139,4.5366,1.5427,1.5221,7.7926,9.2677,16083.14,1281.59,4.8257,1.697,59.502,1.594,38.792,15.0112
2017-12-21,1.1859,134.59,25.715,7.4447,0.88763,312.36,4.1998,4.6363,9.9844,1.1725,9.9738,7.5468,69.3462,4.5313,1.5451,1.5184,7.8092,9.2758,16067.76,1281.82,4.8373,1.6931,59.525,1.5952,38.838,15.0858
2017-12-22,1.1853,134.37,25.75,7.4443,0.88568,311.82,4.1975,4.642,9.9327,1.1735,9.8963,7.542,69.095,4.525,1.5358,1.5057,7.7945,9.2648,16070.5,1276.34,4.8354,1.6904,59.382,1.5929,38.83,15.0586
2017-12-27,1.1895,134.7,25.84,7.445,0.88593,310.99,4.1884,4.6499,9.8727,1.1772,9.8605,7.5398,68.5974,4.5475,1.5316,1.5028,7.7975,9.2953,16123.38,1277.73,4.8481,1.6825,59.43,1.5937,39.027,14.8108
2017-12-28,1.1934,134.74,25.645,7.4455,0.88768,310.3,4.1808,4.652,9.8452,1.1704,9.867,7.5115,68.7979,4.5459,1.533,1.5049,7.8001,9.3274,16184.89,1276.37,4.853,1.6856,59.561,1.5968,38.929,14.7325
2017-12-29,1.1993,135.01,25.535,7.4449,0.88723,310.33,4.177,4.6585,9.8438,1.1702,9.8403,7.44,69.392,4.5464,1.5346,1.5039,7.8044,9.372,16239.12,1279.61,4.8536,1.685,59.795,1.6024,39.121,14.8054
2018-01-02,1.2065,135.35,25.494,7.4437,0.88953,308.59,4.1633,4.6525,9.8283,1.1718,9.7748,7.464,69.1176,4.534,1.5413,1.5128,7.8338,9.4283,16266.03,1281.59,4.8495,1.6955,60.132,1.6031,39.115,14.9
2018-01-03,1.2023,134.97,25.545,7.4442,0.8864,309.29,4.1652,4.6355,9.825,1.1736,9.744,7.441,69.0962,4.5303,1.5339,1.5047,7.8168,9.3985,16176.95,1281.39,4.8272,1.6942,59.988,1.5988,39.11,14.8845
2018-01-04,1.2065,135.92,25.515,7.4449,0.89103,308.53,4.1555,4.629,9.822,1.1763,9.7655,7.4355,68.9312,4.5367,1.5398,1.5114,7.838,9.4323,16191.23,1283.14,4.8405,1.6957,60.062,1.6043,38.873,14.8475
2018-01-05,1.2045,136.45,25.594,7.4459,0.88883,308.77,4.1554,4.6351,9.8318,1.1757,9.7418,7.435,68.7724,4.5127,1.5361,1.5068,7.8151,9.4188,16164.39,1281.2,4.818,1.6837,60.065,1.5993,38.773,14.8886
2018-01-08,1.1973,135.34,25.524,7.4467,0.88413,308.84,4.1663,4.6206,9.8165,1.1709,9.6783,7.442,68.3774,4.4887,1.5289,1.488,7.7816,9.3656,16084.83,1277.87,4.7929,1.6702,60.095,1.5956,38.565,14.8924
2018-01-09,1.1932,134.31,25.535,7.4469,0.8827,309.36,4.1795,4.653,9.8288,1.1727,9.6715,7.4475,68.0535,4.4843,1.5242,1.4826,7.7865,9.3323,16038.99,1274.81,4.7841,1.6601,59.994,1.5932,38.481,14.734
2018-01-10,1.1992,133.62,25.57,7.4469,0.8867,309.92,4.1814,4.6395,9.811,1.1725,9.6448,7.4493,68.3985,4.5548,1.5289,1.4931,7.7996,9.3809,16105.86,1280.95,4.8004,1.6654,60.624,1.5981,38.506,14.9214
2018-01-11,1.2017,134.19,25.547,7.4474,0.89075,309.43,4.1785,4.6413,9.8203,1.1736,9.6735,7.4538,68.465,4.5648,1.5281,1.5093,7.8127,9.4002,16102.18,1282.33,4.7905,1.6653,60.589,1.6006,38.46,14.9744
2018-01-12,1.2137,134.88,25.521,7.4487,0.88983,308.74,4.1722,4.6363,9.835,1.1787,9.659,7.4454,68.7074,4.5587,1.5417,1.5194,7.8417,9.4962,16179.71,1289.54,4.8255,1.6726,61.144,1.6103,38.802,15.0481
2018-01-15,1.2277,135.81,25.531,7.4496,0.89043,308.9,4.1686,4.6278,9.8335,1.1799,9.6708,7.434,69.2832,4.6442,1.5434,1.5263,7.904,9.605,16337.05,1305.74,4.8568,1.6828,61.753,1.6223,39.194,15.1034
2018-01-16,1.223,135.4,25.516,7.4492,0.8886,308.75,4.1713,4.6483,9.8228,1.1795,9.6308,7.4235,69.0251,4.6437,1.5379,1.5194,7.878,9.568,16311.76,1302.4,4.8491,1.6808,61.939,1.6185,39.112,14.997
2018-01-17,1.2203,135.21,25.447,7.4469,0.88568,308.77,4.1713,4.6571,9.8425,1.1774,9.622,7.4266,69.3859,4.6654,1.5314,1.5185,7.8528,9.5415,16302.02,1303.65,4.834,1.68,62.017,1.6153,39.001,15.0524
